time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-07-12T15:32:38.160Z,33.3983333,-116.4291667,10.89,0.58,ml,14,132,0.1302,0.26,ci,ci38219736,2018-07-12T15:36:23.233Z,"17km NNW of Borrego Springs, CA",earthquake,0.79,1.25,0.112,14,automatic,ci,ci
2018-07-12T15:32:16.760Z,19.4146671,-155.2660065,1.19,2.61,ml,41,47,0.006329,0.31,hv,hv70412617,2018-07-12T15:37:59.270Z,"3km WSW of Volcano, Hawaii",earthquake,0.33,0.3,0.36,19,automatic,hv,hv
2018-07-12T15:27:15.250Z,19.3663,-155.2663,3.61,2.5,ml,,54,0.025,0.61,us,us2000g34d,2018-07-12T16:29:10.040Z,"7km SSW of Volcano, Hawaii",earthquake,1.1,3.4,0.056,42,reviewed,us,us
2018-07-12T15:24:05.600Z,19.4141674,-155.27034,1.39,2.62,ml,37,56,0.01009,0.31,hv,hv70412602,2018-07-12T15:29:48.650Z,"3km WSW of Volcano, Hawaii",earthquake,0.39,0.21,2.09,22,automatic,hv,hv
2018-07-12T15:22:59.710Z,33.4996667,-116.7825,2.31,0.34,ml,17,81,0.09503,0.26,ci,ci38219728,2018-07-12T15:26:45.865Z,"10km NE of Aguanga, CA",earthquake,0.57,0.82,0.107,6,automatic,ci,ci
2018-07-12T15:22:50.060Z,19.4266663,-155.2618408,2.02,1.71,md,16,160,0.003709,0.09,hv,hv70412592,2018-07-12T15:25:47.670Z,"2km W of Volcano, Hawaii",earthquake,0.33,0.24,0.06,11,automatic,hv,hv
2018-07-12T15:21:37.450Z,33.4855,-116.7933333,3.26,1.46,ml,57,38,0.02743,0.21,ci,ci38219720,2018-07-12T15:47:43.350Z,"8km NE of Aguanga, CA",earthquake,0.19,0.55,0.1,27,reviewed,ci,ci
2018-07-12T15:20:54.408Z,66.264,-161.2457,0,1.4,ml,,,,0.81,ak,ak19859496,2018-07-12T15:26:09.136Z,"92km SE of Kotzebue, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-07-12T15:19:58.020Z,19.4068336,-155.2850037,0.56,1.95,ml,17,77,0.01081,0.12,hv,hv70412587,2018-07-12T15:25:39.590Z,"5km WSW of Volcano, Hawaii",earthquake,0.2,0.15,0.29,12,automatic,hv,hv
2018-07-12T15:19:35.550Z,19.4043331,-155.2404938,0.42,2.17,ml,7,156,0.01985,0.09,hv,hv70412582,2018-07-12T15:25:20.430Z,"2km S of Volcano, Hawaii",earthquake,0.44,1,0.47,12,automatic,hv,hv
2018-07-12T15:19:29.290Z,33.3968333,-116.4256667,14.21,1.23,ml,45,84,0.1223,0.22,ci,ci38219704,2018-07-12T15:47:46.280Z,"16km NNW of Borrego Springs, CA",earthquake,0.34,0.47,0.165,26,reviewed,ci,ci
2018-07-12T15:18:35.770Z,19.4193325,-155.287674,0.55,1.89,ml,20,66,0.0008495,0.26,hv,hv70412572,2018-07-12T16:24:49.926Z,"5km WSW of Volcano, Hawaii",earthquake,0.45,0.27,0.26,13,automatic,hv,hv
2018-07-12T15:17:56.420Z,47.4466667,-112.725,23.87,1.88,ml,17,104,0.425,0.19,mb,mb80301654,2018-07-12T15:49:19.740Z,"54km N of Lincoln, Montana",earthquake,1.51,0.7,0.149,7,reviewed,mb,mb
2018-07-12T15:14:04.570Z,19.4118328,-155.2826691,0.62,2.07,ml,18,57,0.005953,0.22,hv,hv70412547,2018-07-12T15:19:46.530Z,"5km WSW of Volcano, Hawaii",earthquake,0.26,0.23,0.31,12,automatic,hv,hv
2018-07-12T15:11:31.170Z,33.2021667,-116.3806667,11.46,1.08,ml,34,50,0.07261,0.21,ci,ci38219696,2018-07-12T15:47:33.730Z,"6km S of Borrego Springs, CA",earthquake,0.3,0.68,0.156,27,reviewed,ci,ci
2018-07-12T15:08:39.040Z,19.3959999,-155.2958374,0.77,2.14,ml,15,85,0.006214,0.17,hv,hv70412542,2018-07-12T16:25:46.604Z,"7km WSW of Volcano, Hawaii",earthquake,0.28,0.28,0.25,9,automatic,hv,hv
2018-07-12T15:07:49.050Z,19.4216671,-155.267334,1.16,2.3,ml,15,80,0.005393,0.13,hv,hv70412537,2018-07-12T15:13:30.320Z,"3km WSW of Volcano, Hawaii",earthquake,0.38,0.22,0.33,4,automatic,hv,hv
2018-07-12T15:06:58.050Z,19.4009991,-155.2891693,0.67,1.92,ml,12,99,0.01166,0.1,hv,hv70412532,2018-07-12T15:12:40.230Z,"6km WSW of Volcano, Hawaii",earthquake,0.23,0.15,0.22,10,automatic,hv,hv
2018-07-12T15:03:49.590Z,19.3886662,-155.2648315,0.39,1.91,ml,10,109,0.009593,0.11,hv,hv70412522,2018-07-12T15:09:27.460Z,"5km SSW of Volcano, Hawaii",earthquake,0.31,0.18,0.26,4,automatic,hv,hv
2018-07-12T15:03:19.740Z,19.3945007,-155.2924957,-0.89,2.24,ml,8,273,0.01399,0.28,hv,hv70412517,2018-07-12T15:09:01.200Z,"7km SW of Volcano, Hawaii",earthquake,0.71,0.47,0.36,3,automatic,hv,hv
2018-07-12T15:02:26.460Z,33.0646667,-116.0231667,3.1,2.2,ml,51,32,0.1516,0.24,ci,ci38219688,2018-07-12T15:13:07.710Z,"13km SE of Ocotillo Wells, CA",earthquake,0.29,1.69,0.15,27,automatic,ci,ci
2018-07-12T14:58:28.400Z,19.4134998,-155.2711639,0.53,2.63,ml,29,52,0.01075,0.17,hv,hv70412507,2018-07-12T15:04:09.980Z,"3km WSW of Volcano, Hawaii",earthquake,0.18,0.14,0.36,21,automatic,hv,hv
2018-07-12T14:57:48.314Z,61.2944,-150.2536,45.9,1.7,ml,,,,0.5,ak,ak19859494,2018-07-12T15:02:39.666Z,"20km WNW of Anchorage, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-07-12T14:57:33.120Z,19.4196663,-155.2718353,1.81,1.89,ml,15,76,0.007422,0.13,hv,hv70412502,2018-07-12T15:03:15.480Z,"3km WSW of Volcano, Hawaii",earthquake,0.32,0.25,0.25,4,automatic,hv,hv
2018-07-12T14:55:59.840Z,19.3916664,-155.2668304,0.5,2.02,ml,19,80,0.006584,0.11,hv,hv70412497,2018-07-12T15:01:39.250Z,"5km SW of Volcano, Hawaii",earthquake,0.21,0.26,0.32,11,automatic,hv,hv
2018-07-12T14:55:43.590Z,19.4346676,-155.2826691,0.24,1.86,ml,9,103,0.01096,0.2,hv,hv70412492,2018-07-12T15:01:24.390Z,"4km W of Volcano, Hawaii",earthquake,0.36,0.53,0.36,12,automatic,hv,hv
2018-07-12T14:52:20.410Z,19.413166,-155.2626648,1.68,2.12,ml,19,101,0.002842,0.24,hv,hv70412482,2018-07-12T14:58:02.560Z,"3km SW of Volcano, Hawaii",earthquake,0.38,0.38,0.22,13,automatic,hv,hv
2018-07-12T14:51:47.000Z,19.3936672,-155.27034,0.42,2.2,ml,20,56,0.003547,0.24,hv,hv70412477,2018-07-12T14:57:28.360Z,"5km SW of Volcano, Hawaii",earthquake,0.24,0.31,0.39,14,automatic,hv,hv
2018-07-12T14:48:54.270Z,19.4086666,-155.277832,1.11,2.17,ml,25,42,0.01073,0.24,hv,hv70412467,2018-07-12T14:54:33.940Z,"4km WSW of Volcano, Hawaii",earthquake,0.37,0.25,0.29,15,automatic,hv,hv
2018-07-12T14:48:30.720Z,19.3858337,-155.2678375,0.05,2.3,ml,12,75,0.01095,0.19,hv,hv70412462,2018-07-12T14:54:11.820Z,"5km SSW of Volcano, Hawaii",earthquake,0.37,0.45,0.53,15,automatic,hv,hv
2018-07-12T14:47:02.359Z,61.2971,-152.4535,0,1.5,ml,,,,0.82,ak,ak19859490,2018-07-12T14:54:46.195Z,"91km N of Redoubt Volcano, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-07-12T14:45:44.700Z,37.6451667,-118.9056667,2.14,1.3,md,25,65,0.007053,0.06,nc,nc73043876,2018-07-12T17:35:03.794Z,"6km E of Mammoth Lakes, CA",earthquake,0.27,0.22,0.232,22,reviewed,nc,nc
2018-07-12T14:45:42.190Z,19.4053326,-155.2861633,-0.05,2.11,ml,16,114,0.01242,0.32,hv,hv70412457,2018-07-12T14:51:26.000Z,"5km WSW of Volcano, Hawaii",earthquake,0.5,0.4,0.23,7,automatic,hv,hv
2018-07-12T14:45:07.380Z,19.4186668,-155.2704926,1.66,1.99,ml,18,48,0.008778,0.24,hv,hv70412452,2018-07-12T14:50:51.400Z,"3km WSW of Volcano, Hawaii",earthquake,0.31,0.29,0.21,9,automatic,hv,hv
2018-07-12T14:44:56.360Z,19.4191666,-155.2803345,2.35,1.75,ml,9,109,0.003854,0.18,hv,hv70412447,2018-07-12T14:50:38.970Z,"4km WSW of Volcano, Hawaii",earthquake,0.61,0.35,0.23,11,automatic,hv,hv
2018-07-12T14:43:02.580Z,19.3955002,-155.2700043,0.93,2.36,ml,24,45,0.003437,0.16,hv,hv70412442,2018-07-12T14:48:43.950Z,"5km SW of Volcano, Hawaii",earthquake,0.17,0.19,0.25,13,automatic,hv,hv
2018-07-12T14:41:35.380Z,19.3828335,-155.2783356,0.37,1.97,ml,11,77,0.00487,0.16,hv,hv70412437,2018-07-12T14:47:17.280Z,"6km SW of Volcano, Hawaii",earthquake,0.27,0.24,0.22,4,automatic,hv,hv
2018-07-12T14:39:48.510Z,19.4043331,-155.2838287,0.34,2.06,ml,17,66,0.01311,0.13,hv,hv70412432,2018-07-12T14:52:03.879Z,"5km WSW of Volcano, Hawaii",earthquake,0.19,0.23,0.31,12,automatic,hv,hv
2018-07-12T14:38:20.580Z,19.4255009,-155.2613373,0.66,2.34,ml,18,159,0.00248,0.25,hv,hv70412427,2018-07-12T16:56:51.942Z,"2km WSW of Volcano, Hawaii",earthquake,0.45,0.22,0.38,12,automatic,hv,hv
2018-07-12T14:36:48.080Z,19.4279995,-155.2788391,0.18,2.42,ml,15,89,0.003434,0.22,hv,hv70412422,2018-07-12T14:42:29.350Z,"4km W of Volcano, Hawaii",earthquake,0.33,0.19,0.31,12,automatic,hv,hv
2018-07-12T14:35:26.130Z,45.7886667,-111.8461667,7.19,0.76,ml,7,165,0.054,0.08,mb,mb80301644,2018-07-12T15:10:37.580Z,"21km ESE of Whitehall, Montana",earthquake,1.1,1.84,0.191,2,reviewed,mb,mb
2018-07-12T14:35:17.260Z,19.4109993,-155.276001,0.34,2.55,ml,16,68,0.01012,0.33,hv,hv70412417,2018-07-12T16:56:36.705Z,"4km WSW of Volcano, Hawaii",earthquake,0.4,0.29,0.28,14,automatic,hv,hv
2018-07-12T14:34:17.410Z,19.3953342,-155.2766724,1.07,2.75,ml,11,75,0.00286,0.11,hv,hv70412412,2018-07-12T14:40:13.270Z,"5km SW of Volcano, Hawaii",earthquake,0.29,0.19,0.34,15,automatic,hv,hv
2018-07-12T14:34:06.080Z,33.4926667,-116.7925,4.32,0.93,ml,37,35,0.02072,0.17,ci,ci38219664,2018-07-12T15:48:50.740Z,"9km NE of Aguanga, CA",earthquake,0.2,0.4,0.127,22,reviewed,ci,ci
2018-07-12T14:31:42.330Z,19.3980007,-155.2675018,0.67,3.32,ml,51,35,0.001408,0.37,hv,hv70412402,2018-07-12T16:56:22.052Z,"4km SW of Volcano, Hawaii",earthquake,0.3,0.26,3.35,36,automatic,hv,hv
2018-07-12T14:28:21.310Z,19.3959999,-155.2984924,0.71,2.48,ml,15,87,0.007322,0.26,hv,hv70412387,2018-07-12T14:34:05.730Z,"7km WSW of Volcano, Hawaii",earthquake,0.3,0.23,0.38,15,automatic,hv,hv
2018-07-12T14:27:09.530Z,19.3983326,-155.2806702,-1.11,2.6,ml,14,92,0.007259,0.31,hv,hv70412382,2018-07-12T14:32:51.480Z,"5km SW of Volcano, Hawaii",earthquake,0.27,0.4,0.32,13,automatic,hv,hv
2018-07-12T14:25:23.280Z,19.3990002,-155.2706604,0.07,2.73,ml,39,45,0.004433,0.24,hv,hv70412372,2018-07-12T14:31:04.770Z,"4km SW of Volcano, Hawaii",earthquake,0.22,0.17,0.5,24,automatic,hv,hv
2018-07-12T14:22:33.910Z,19.3848324,-155.2733307,-0.02,2.63,ml,7,182,0.008093,0.08,hv,hv70412367,2018-07-12T14:28:15.530Z,"6km SW of Volcano, Hawaii",earthquake,0.34,0.42,0.45,7,automatic,hv,hv
2018-07-12T14:22:16.890Z,19.4093342,-155.2638397,1.15,2.37,ml,24,48,0.004636,0.23,hv,hv70412362,2018-07-12T14:27:57.650Z,"3km SW of Volcano, Hawaii",earthquake,0.28,0.23,0.29,15,automatic,hv,hv
2018-07-12T14:21:54.650Z,19.4188328,-155.269165,1.29,2.34,ml,12,121,0.008321,0.19,hv,hv70412357,2018-07-12T14:27:34.610Z,"3km WSW of Volcano, Hawaii",earthquake,0.39,0.31,0.31,15,automatic,hv,hv
2018-07-12T14:21:35.678Z,37.387,-115.1188,2.1,1.2,ml,13,111.96,0.057,0.2117,nn,nn00644239,2018-07-12T15:14:58.011Z,"4km ENE of Alamo, Nevada",explosion,,5,0.66,6,reviewed,nn,nn
2018-07-12T14:17:52.320Z,19.4095001,-155.2754974,0.89,2.86,ml,27,43,0.01148,0.2,hv,hv70412352,2018-07-12T14:23:33.620Z,"4km WSW of Volcano, Hawaii",earthquake,0.17,0.18,0.37,20,automatic,hv,hv
2018-07-12T14:16:28.830Z,19.4060001,-155.261673,1.01,3.22,ml,24,58,0.006288,0.21,hv,hv70412347,2018-07-12T14:22:10.650Z,"3km SW of Volcano, Hawaii",earthquake,0.24,0.17,2.42,17,automatic,hv,hv
2018-07-12T14:16:08.390Z,19.4091663,-155.2733307,0.66,2.82,ml,33,41,0.01287,0.2,hv,hv70412342,2018-07-12T14:21:50.490Z,"4km WSW of Volcano, Hawaii",earthquake,0.22,0.13,2.87,32,automatic,hv,hv
2018-07-12T14:14:29.290Z,19.4200001,-155.272995,0.56,2.17,ml,13,76,0.006416,0.17,hv,hv70412337,2018-07-12T14:20:09.940Z,"3km WSW of Volcano, Hawaii",earthquake,0.24,0.2,0.29,12,automatic,hv,hv
2018-07-12T14:13:11.070Z,44.2988333,-114.9545,4.2,1.59,ml,5,112,0.833,0.19,mb,mb80301664,2018-07-12T15:57:58.230Z,"61km WSW of Challis, Idaho",earthquake,0.78,2.68,0.12,6,reviewed,mb,mb
2018-07-12T14:12:18.220Z,19.5100002,-155.4503326,-3.51,2.03,ml,9,194,0.09207,0.31,hv,hv70412327,2018-07-12T14:18:02.460Z,"23km WNW of Volcano, Hawaii",earthquake,1.76,0.56,0.05,3,automatic,hv,hv
2018-07-12T14:12:12.810Z,19.4091663,-155.2745056,0.8,2.76,ml,37,38,0.01238,0.29,hv,hv70412322,2018-07-12T14:17:53.620Z,"4km WSW of Volcano, Hawaii",earthquake,0.26,0.18,0.35,22,automatic,hv,hv
2018-07-12T14:12:00.590Z,19.3846664,-155.2763367,1.22,2.61,ml,14,69,0.005406,0.17,hv,hv70412317,2018-07-12T14:17:40.750Z,"6km SW of Volcano, Hawaii",earthquake,0.29,0.32,2.14,22,automatic,hv,hv
2018-07-12T14:08:00.090Z,19.3968334,-155.27034,0.53,2.65,ml,27,41,0.003442,0.18,hv,hv70412307,2018-07-12T16:56:07.118Z,"5km SW of Volcano, Hawaii",earthquake,0.2,0.18,0.42,15,automatic,hv,hv
2018-07-12T14:07:10.380Z,19.4009991,-155.2636719,0.73,2.15,ml,24,85,0.003533,0.32,hv,hv70412302,2018-07-12T14:12:51.260Z,"4km SW of Volcano, Hawaii",earthquake,0.3,0.37,0.35,11,automatic,hv,hv
2018-07-12T14:03:09.600Z,19.3986664,-155.2753296,1.21,2.51,ml,30,46,0.003647,0.15,hv,hv70412287,2018-07-12T14:08:49.780Z,"5km SW of Volcano, Hawaii",earthquake,0.24,0.21,0.35,18,automatic,hv,hv
2018-07-12T14:02:23.334Z,62.3495,-149.1419,0,1.9,ml,,,,0.54,ak,ak19859330,2018-07-12T14:06:56.424Z,"42km ENE of Y, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-07-12T14:01:12.500Z,19.4113331,-155.2884979,1.58,2.16,ml,25,64,0.007543,0.2,hv,hv70412282,2018-07-12T14:06:53.240Z,"5km WSW of Volcano, Hawaii",earthquake,0.33,0.19,0.29,15,automatic,hv,hv
2018-07-12T13:59:54.440Z,19.4161663,-155.2636719,1.32,2.35,ml,31,74,0.005413,0.28,hv,hv70412277,2018-07-12T14:05:35.960Z,"3km WSW of Volcano, Hawaii",earthquake,0.41,0.27,0.32,15,automatic,hv,hv
2018-07-12T13:58:05.463Z,62.3418,-149.1286,0,1.2,ml,,,,0.55,ak,ak19859328,2018-07-12T14:02:03.291Z,"42km ENE of Y, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-07-12T13:57:57.000Z,19.4171658,-155.298996,-0.75,1.95,ml,7,131,0.008307,0.11,hv,hv70412272,2018-07-12T14:03:37.840Z,"6km WSW of Volcano, Hawaii",earthquake,0.72,0.32,0.13,5,automatic,hv,hv
2018-07-12T13:55:23.220Z,19.4098339,-155.2680054,1.18,2.08,ml,11,211,0.01707,0.21,hv,hv70412267,2018-07-12T14:01:09.700Z,"3km SW of Volcano, Hawaii",earthquake,0.77,0.42,0.05,3,automatic,hv,hv
2018-07-12T13:53:47.430Z,19.3561668,-155.2551727,2.2,2.2,ml,12,171,0.0172,0.19,hv,hv70412262,2018-07-12T13:59:26.990Z,"8km SSW of Volcano, Hawaii",earthquake,0.83,0.56,0.43,7,automatic,hv,hv
2018-07-12T13:51:12.270Z,19.4064999,-155.280838,0.32,2.51,ml,14,86,0.01512,0.18,hv,hv70412257,2018-07-12T13:56:54.260Z,"5km WSW of Volcano, Hawaii",earthquake,0.32,0.24,0.37,11,automatic,hv,hv
2018-07-12T13:49:25.865Z,59.7632,-152.8012,81,1.4,ml,,,,0.31,ak,ak19859326,2018-07-12T17:31:34.556Z,"54km W of Anchor Point, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2018-07-12T13:49:03.620Z,19.4155006,-155.2716675,0.42,3.31,ml,48,32,0.01077,0.25,hv,hv70412252,2018-07-12T16:55:51.216Z,"3km WSW of Volcano, Hawaii",earthquake,0.25,0.18,3.31,37,automatic,hv,hv
2018-07-12T13:48:20.120Z,19.4134998,-155.2771606,0.64,2.74,ml,20,61,0.007746,0.19,hv,hv70412242,2018-07-12T13:54:01.490Z,"4km WSW of Volcano, Hawaii",earthquake,0.29,0.15,0.54,17,automatic,hv,hv
2018-07-12T13:46:57.890Z,19.4305,-155.2696686,1.64,2.03,ml,9,142,0.003886,0.14,hv,hv70412232,2018-07-12T13:52:38.340Z,"3km W of Volcano, Hawaii",earthquake,0.82,0.47,0.14,3,automatic,hv,hv
2018-07-12T13:43:43.680Z,19.413166,-155.2599945,0.14,3.65,ml,50,37,0.001079,0.32,hv,hv70412222,2018-07-12T16:55:03.802Z,"3km SW of Volcano, Hawaii",earthquake,0.24,0.17,3.98,36,automatic,hv,hv
2018-07-12T13:42:43.290Z,19.4198341,-155.2706604,0.45,2.73,ml,26,40,0.007735,0.2,hv,hv70412217,2018-07-12T13:48:24.340Z,"3km WSW of Volcano, Hawaii",earthquake,0.2,0.13,2.8,22,automatic,hv,hv
2018-07-12T13:42:35.590Z,19.3999996,-155.3025055,0.96,2.8,ml,6,131,0.006999,0.17,hv,hv70412212,2018-07-12T13:48:19.170Z,"7km WSW of Volcano, Hawaii",earthquake,1.12,0.68,1.91,28,automatic,hv,hv
2018-07-12T13:41:55.860Z,19.4141674,-155.2746735,0.51,2.54,ml,27,42,0.009549,0.21,hv,hv70412207,2018-07-12T13:47:36.790Z,"4km WSW of Volcano, Hawaii",earthquake,0.19,0.16,0.34,15,automatic,hv,hv
2018-07-12T13:41:49.605Z,62.5915,-151.2787,76.1,1.9,ml,,,,0.7,ak,ak19859321,2018-07-12T13:50:38.542Z,"67km WNW of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-07-12T13:40:35.620Z,19.4055004,-155.2718353,0.85,1.82,md,18,160,0.01674,0.17,hv,hv70412202,2018-07-12T13:43:47.580Z,"4km SW of Volcano, Hawaii",earthquake,0.59,0.39,0.1,5,automatic,hv,hv
2018-07-12T13:40:25.410Z,19.4313335,-155.2771606,0.24,2.34,ml,18,112,0.006551,0.19,hv,hv70412197,2018-07-12T13:46:06.680Z,"4km W of Volcano, Hawaii",earthquake,0.19,0.22,0.26,10,automatic,hv,hv
2018-07-12T13:39:50.530Z,37.5286674,-121.8395004,6.05,1.2,md,11,74,0.03983,0.06,nc,nc73043846,2018-07-12T14:28:03.276Z,"10km SSE of Sunol, CA",earthquake,0.35,0.79,0.08,8,automatic,nc,nc
2018-07-12T13:38:47.020Z,19.3918343,-155.2603302,0.09,2.53,ml,7,194,0.008343,0.11,hv,hv70412192,2018-07-12T13:44:28.920Z,"4km SSW of Volcano, Hawaii",earthquake,1.06,0.29,0.25,8,automatic,hv,hv
2018-07-12T13:36:52.600Z,19.4125004,-155.2881622,0.61,2.98,ml,22,37,0.00641,0.35,hv,hv70412182,2018-07-12T13:42:34.680Z,"5km WSW of Volcano, Hawaii",earthquake,0.36,0.18,2.97,30,automatic,hv,hv
2018-07-12T13:35:17.740Z,19.4004993,-155.2723389,-0.34,2.02,ml,9,195,0.01647,0.12,hv,hv70412172,2018-07-12T13:41:02.850Z,"4km SW of Volcano, Hawaii",earthquake,0.33,0.59,0.14,6,automatic,hv,hv
2018-07-12T13:33:34.660Z,19.3976669,-155.2695007,0.2,2.34,ml,24,48,0.003324,0.28,hv,hv70412167,2018-07-12T13:39:11.960Z,"4km SW of Volcano, Hawaii",earthquake,0.28,0.2,0.36,15,automatic,hv,hv
2018-07-12T13:32:17.390Z,19.4211674,-155.2675018,0.7,2.19,ml,20,74,0.005882,0.14,hv,hv70412157,2018-07-12T13:37:58.010Z,"3km WSW of Volcano, Hawaii",earthquake,0.19,0.12,0.28,14,automatic,hv,hv
2018-07-12T13:30:11.300Z,19.3980007,-155.2728271,1.14,1.89,md,16,69,0.00273,0.16,hv,hv70412147,2018-07-12T13:33:02.890Z,"5km SW of Volcano, Hawaii",earthquake,0.2,0.26,0.25,12,automatic,hv,hv
2018-07-12T13:27:29.450Z,19.3929996,-155.1880035,3.46,2.47,ml,7,336,0.07505,0.25,hv,hv70412137,2018-07-12T13:33:11.360Z,"6km SE of Volcano, Hawaii",earthquake,5.19,23,0.18,8,automatic,hv,hv
2018-07-12T13:26:39.660Z,19.4025002,-155.2638397,0.66,2.14,ml,18,76,0.004714,0.09,hv,hv70412132,2018-07-12T13:32:21.250Z,"4km SW of Volcano, Hawaii",earthquake,0.26,0.27,0.42,13,automatic,hv,hv
2018-07-12T13:25:09.970Z,19.4171658,-155.253006,0.69,1.78,ml,10,131,0.008221,0.12,hv,hv70412127,2018-07-12T13:31:00.410Z,"2km SW of Volcano, Hawaii",earthquake,0.67,0.29,0.26,5,automatic,hv,hv
2018-07-12T13:25:08.550Z,19.4113331,-155.2920074,0.95,2.03,ml,34,41,0.008885,0.17,hv,hv70412122,2018-07-12T13:30:52.290Z,"6km WSW of Volcano, Hawaii",earthquake,0.18,0.13,0.27,13,automatic,hv,hv
2018-07-12T13:23:23.820Z,19.4331665,-155.2888336,0.12,1.86,ml,12,83,0.01233,0.22,hv,hv70412117,2018-07-12T13:29:03.640Z,"5km W of Volcano, Hawaii",earthquake,0.29,0.44,0.27,6,automatic,hv,hv
2018-07-12T13:22:02.020Z,19.3439999,-155.2861633,7.63,2.44,ml,14,240,0.03481,0.34,hv,hv70412112,2018-07-12T13:27:43.390Z,"10km SSW of Volcano, Hawaii",earthquake,2.79,1.53,0.29,7,automatic,hv,hv
2018-07-12T13:19:50.690Z,19.4173336,-155.2658386,0.38,2.19,ml,21,73,0.007319,0.19,hv,hv70412107,2018-07-12T13:25:32.810Z,"3km WSW of Volcano, Hawaii",earthquake,0.23,0.22,0.32,13,automatic,hv,hv
2018-07-12T13:17:50.190Z,19.4629993,-155.2971649,4.03,2.04,ml,9,274,0.04229,0.26,hv,hv70412097,2018-07-12T13:23:29.090Z,"7km WNW of Volcano, Hawaii",earthquake,4.18,3.58,0.37,6,automatic,hv,hv
2018-07-12T13:14:34.600Z,51.954,178.4747,121.22,4,mb,,249,0.773,0.72,us,us2000g2zx,2018-07-12T13:35:23.040Z,"2km WNW of Little Sitkin Island, Alaska",earthquake,15.2,12.9,0.063,69,reviewed,us,us
2018-07-12T13:12:51.710Z,19.3976669,-155.2741699,0.28,2,ml,24,42,0.00234,0.16,hv,hv70412087,2018-07-12T13:18:30.380Z,"5km SW of Volcano, Hawaii",earthquake,0.21,0.17,0.24,12,automatic,hv,hv
2018-07-12T13:11:56.610Z,35.5569992,-120.8068314,5.33,1.79,md,11,140,0.09405,0.03,nc,nc73043836,2018-07-12T14:03:04.136Z,"9km W of Templeton, CA",earthquake,1.15,2.24,0.32,4,automatic,nc,nc
2018-07-12T13:08:51.760Z,19.4026661,-155.280838,0.51,2.35,ml,33,32,0.009941,0.22,hv,hv70412072,2018-07-12T13:14:55.460Z,"5km SW of Volcano, Hawaii",earthquake,0.18,0.17,0.36,16,automatic,hv,hv
2018-07-12T13:08:24.070Z,33.4965,-116.7848333,4.69,0.24,ml,19,66,0.07936,0.22,ci,ci38219616,2018-07-12T13:11:56.869Z,"10km NE of Aguanga, CA",earthquake,0.39,0.78,0.109,4,automatic,ci,ci
2018-07-12T13:08:11.930Z,19.4228325,-155.2786713,0.31,2.39,ml,17,59,0.002176,0.17,hv,hv70412067,2018-07-12T13:14:48.250Z,"4km WSW of Volcano, Hawaii",earthquake,0.31,0.15,0.35,16,automatic,hv,hv
2018-07-12T13:04:20.240Z,19.390667,-155.2871704,-0.1,2.7,ml,9,97,0.006476,0.12,hv,hv70412052,2018-07-12T13:10:04.260Z,"6km SW of Volcano, Hawaii",earthquake,0.26,0.39,0.35,17,automatic,hv,hv
2018-07-12T13:03:39.870Z,19.4146671,-155.269165,0.9,2.28,ml,26,63,0.009134,0.16,hv,hv70412047,2018-07-12T13:09:20.740Z,"3km WSW of Volcano, Hawaii",earthquake,0.29,0.21,0.3,15,automatic,hv,hv
2018-07-12T13:02:22.450Z,19.4239998,-155.2819977,0.68,1.91,ml,12,68,0.004235,0.17,hv,hv70412042,2018-07-12T13:08:04.380Z,"4km W of Volcano, Hawaii",earthquake,0.35,0.22,0.34,8,automatic,hv,hv
2018-07-12T12:59:44.700Z,19.413166,-155.27034,0.62,2.29,ml,30,54,0.009934,0.18,hv,hv70412037,2018-07-12T13:05:28.410Z,"3km WSW of Volcano, Hawaii",earthquake,0.2,0.15,0.26,15,automatic,hv,hv
2018-07-12T12:58:24.110Z,19.4535007,-155.245163,0.73,2.55,ml,10,227,0.03376,0.22,hv,hv70412032,2018-07-12T13:04:07.630Z,"2km NNW of Volcano, Hawaii",earthquake,0.84,0.88,0.24,8,automatic,hv,hv
2018-07-12T12:56:35.300Z,19.3700008,-155.2709961,5.56,2.76,ml,21,135,0.007281,0.36,hv,hv70412027,2018-07-12T13:02:18.870Z,"7km SSW of Volcano, Hawaii",earthquake,0.66,1.05,0.43,12,automatic,hv,hv
2018-07-12T12:54:43.010Z,19.4004993,-155.2668304,0.97,2.82,ml,19,67,0.002369,0.14,hv,hv70412017,2018-07-12T13:00:26.150Z,"4km SW of Volcano, Hawaii",earthquake,0.23,0.24,0.44,15,automatic,hv,hv
2018-07-12T12:54:02.260Z,19.4103336,-155.2896729,1.32,2.4,ml,32,38,0.008991,0.16,hv,hv70412007,2018-07-12T12:59:42.940Z,"5km WSW of Volcano, Hawaii",earthquake,0.23,0.14,0.47,18,automatic,hv,hv
